id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
20691,227,Left Nucleus of the solitary tract medial part,LNTSm,,1,3,8690,20651,7,1,867,/997/8/343/1065/354/386/651/691/,FFA5D2,,,f,868,2313161716,734881840,Nucleus of the solitary tract medial part
20692,1076,Left Perirhinal area layer 5,LPERI5,,1,3,8690,20922,7,1,332,/997/8/567/688/695/315/922/692/,0E9684,,,f,333,248375741,734881840,Perirhinal area layer 5
20693,369,Left Ventromedial hypothalamic nucleus,LVMH,,1,3,8690,20467,6,1,722,/997/8/343/1129/1097/467/693/,FF4C3E,,,f,723,313760851,734881840,Ventromedial hypothalamic nucleus
20694,652,Left Agranular insular area ventral part layer 2/3,LAIv2/3,,1,3,8690,20119,8,1,275,/997/8/567/688/695/315/95/119/694/,219866,,,f,276,2779633736,734881840,Agranular insular area ventral part layer 2/3
20695,86,Left Cortical plate,LCTXpl,,1,3,8690,20688,4,1,4,/997/8/567/688/695/,70FF70,,,f,5,3945900931,734881840,Cortical plate
20696,935,Left Posterior auditory area layer 1,LAUDpo1,,1,3,8690,21027,8,1,127,/997/8/567/688/695/315/247/1027/696/,19399,,,f,128,235681893,734881840,Posterior auditory area layer 1
20697,511,Left medial lemniscus,Lml,,1,3,8690,20932,5,1,1071,/997/1009/967/792/932/697/,CCCCCC,,,f,1072,3519337805,734881840,medial lemniscus
20698,228,Left Olfactory areas,LOLF,,1,3,8690,20695,5,1,340,/997/8/567/688/695/698/,9AD2BD,,,f,341,1234982955,734881840,Olfactory areas
20699,1077,Left Agranular insular area ventral part layer 6b,LAIv6b,,1,3,8690,20119,8,1,278,/997/8/567/688/695/315/95/119/699/,219866,,,f,279,3288771355,734881840,Agranular insular area ventral part layer 6b
20700,794,Left Anterior hypothalamic nucleus anterior part,LAHNa,,1,3,8690,20088,7,1,697,/997/8/343/1129/1097/467/88/700/,FF4C3E,,,f,698,3087487115,734881840,Anterior hypothalamic nucleus anterior part
20701,370,Left Vestibular nuclei,LVNC,,1,3,8690,20370,6,1,914,/997/8/343/1065/354/370/701/,FFB3D9,,,f,915,2805025276,734881840,Vestibular nuclei
20702,653,Left Primary somatosensory area nose layer 5,LSSp-n5,,1,3,8690,20353,9,1,45,/997/8/567/688/695/315/453/322/353/702/,188064,,,f,46,4022406278,734881840,Primary somatosensory area nose layer 5
20703,87,Left Cortical subplate,LCTXsp,,1,3,8690,20688,4,1,505,/997/8/567/688/703/,8ADA87,,,f,506,1297404944,734881840,Cortical subplate
20704,936,Left Agranular insular area ventral part layer 1,LAIv1,,1,3,8690,20119,8,1,274,/997/8/567/688/695/315/95/119/704/,219866,,,f,275,4142876190,734881840,Agranular insular area ventral part layer 1
20705,512,Left midbrain tract of the trigeminal nerve,LmtV,,1,3,8690,20229,5,1,1040,/997/1009/967/901/229/705/,CCCCCC,,,f,1041,1926814004,734881840,midbrain tract of the trigeminal nerve
20706,229,Left Olivary pretectal nucleus,LOP,,1,3,8690,21100,6,1,779,/997/8/343/313/323/1100/706/,FF90FF,,,f,780,4010106689,734881840,Olivary pretectal nucleus
20707,1078,Left Infralimbic area layer 1,LILA1,,1,3,8690,20044,7,1,229,/997/8/567/688/695/315/44/707/,59B363,,,f,230,3257448349,734881840,Infralimbic area layer 1
20708,795,Left Anterior hypothalamic nucleus central part,LAHNc,,1,3,8690,20088,7,1,698,/997/8/343/1129/1097/467/88/708/,FF4C3E,,,f,699,1484728461,734881840,Anterior hypothalamic nucleus central part
20709,371,Left Ventral posterior complex of the thalamus,LVP,,1,3,8690,20637,7,1,595,/997/8/343/1129/549/864/637/709/,FF8084,,,f,596,359843477,734881840,Ventral posterior complex of the thalamus
20710,654,Left abducens nerve,LVIn,,1,3,8690,20967,3,1,1036,/997/1009/967/710/,CCCCCC,,,f,1037,12381790,734881840,abducens nerve
20711,88,Left Cuneate nucleus,LCU,,1,3,8690,20720,7,1,858,/997/8/343/1065/354/386/720/711/,FFA5D2,,,f,859,1566278280,734881840,Cuneate nucleus
20712,937,Left Entorhinal area medial part dorsal zone layer 4,LENTm4,,1,3,8690,20926,9,1,474,/997/8/567/688/695/1089/822/909/926/712/,32B825,,,f,475,4294608438,734881840,Entorhinal area medial part dorsal zone layer 4
20713,513,Left perforant path,Lper,,1,3,8690,21099,5,1,1164,/997/1009/991/768/1099/713/,CCCCCC,,,f,1165,436991788,734881840,perforant path
20714,230,Left Orbital area,LORB,,1,3,8690,20315,6,1,235,/997/8/567/688/695/315/714/,248A5E,,,f,236,4148313092,734881840,Orbital area
20715,1079,Left Entorhinal area lateral part layer 2a,LENTl2a,,1,3,8690,20918,9,1,459,/997/8/567/688/695/1089/822/909/918/715/,32B825,,,f,460,3724082945,734881840,Entorhinal area lateral part layer 2a
20716,796,Left Anterior hypothalamic nucleus dorsal part,LAHNd,,1,3,8690,20088,7,1,699,/997/8/343/1129/1097/467/88/716/,FF4C3E,,,f,700,1340658654,734881840,Anterior hypothalamic nucleus dorsal part
20717,655,Left accessory spinal nerve,LXIn,,1,3,8690,20967,3,1,1058,/997/1009/967/717/,CCCCCC,,,f,1059,2966859887,734881840,accessory spinal nerve
20718,372,Left Ventral posterolateral nucleus of the thalamus,LVPL,,1,3,8690,20709,8,1,596,/997/8/343/1129/549/864/637/709/718/,FF8084,,,f,597,2885291680,734881840,Ventral posterolateral nucleus of the thalamus
20719,938,Left Primary somatosensory area layer 6b,LSSp6b,,1,3,8690,20322,8,1,40,/997/8/567/688/695/315/453/322/719/,188064,,,f,41,584382882,734881840,Primary somatosensory area layer 6b
20720,89,Left Dorsal column nuclei,LDCN,,1,3,8690,20386,6,1,857,/997/8/343/1065/354/386/720/,FFA5D2,,,f,858,3104895435,734881840,Dorsal column nuclei
20721,1080,Left Primary visual area layer 4,LVISp4,,1,3,8690,20385,8,1,171,/997/8/567/688/695/315/669/385/721/,08858C,,,f,172,565069822,734881840,Primary visual area layer 4
20722,514,Left periventricular bundle of the thalamus,Lpvbt,,1,3,8690,21068,5,1,1190,/997/1009/991/824/1068/722/,CCCCCC,,,f,1191,3496322953,734881840,periventricular bundle of the thalamus
20723,231,Left Orbital area lateral part,LORBl,,1,3,8690,20714,7,1,241,/997/8/567/688/695/315/714/723/,248A5E,,,f,242,1366834321,734881840,Orbital area lateral part
20724,797,Left Anterior hypothalamic nucleus posterior part,LAHNp,,1,3,8690,20088,7,1,700,/997/8/343/1129/1097/467/88/724/,FF4C3E,,,f,701,809021341,734881840,Anterior hypothalamic nucleus posterior part
20725,373,Left Ventral posterolateral nucleus of the thalamus parvicellular part,LVPLpc,,1,3,8690,20709,8,1,597,/997/8/343/1129/549/864/637/709/725/,FF8084,,,f,598,2868220330,734881840,Ventral posterolateral nucleus of the thalamus parvicellular part
20726,90,Left Dentate gyrus,LDG,,1,3,8690,21080,7,1,434,/997/8/567/688/695/1089/1080/726/,7ED04B,,,f,435,1938098114,734881840,Dentate gyrus
20727,939,Left Entorhinal area medial part dorsal zone layer 5,LENTm5,,1,3,8690,20926,9,1,475,/997/8/567/688/695/1089/822/909/926/727/,32B825,,,f,476,2298328736,734881840,Entorhinal area medial part dorsal zone layer 5
20728,656,Left arbor vitae,Larb,,1,3,8690,20960,3,1,1100,/997/1009/960/728/,CCCCCC,,,f,1101,756994283,734881840,arbor vitae
20729,1081,Left Temporal association areas layer 6a,LTEa6a,,1,3,8690,20541,7,1,326,/997/8/567/688/695/315/541/729/,15B0B3,,,f,327,1289955072,734881840,Temporal association areas layer 6a
20730,515,Left pineal stalk,LPIS,,1,3,8690,21083,5,1,1195,/997/1009/991/824/1083/730/,CCCCCC,,,f,1196,4197780532,734881840,pineal stalk
20731,232,Left Orbital area medial part,LORBm,,1,3,8690,20714,7,1,247,/997/8/567/688/695/315/714/731/,248A5E,,,f,248,3012751712,734881840,Orbital area medial part
20732,798,Left Medial mammillary nucleus median part,LMmme,,1,3,8690,20491,8,1,704,/997/8/343/1129/1097/467/331/491/732/,FF4C3E,,,f,705,10911214,734881840,Medial mammillary nucleus median part
20733,374,Left Ventral posteromedial nucleus of the thalamus,LVPM,,1,3,8690,20709,8,1,598,/997/8/343/1129/549/864/637/709/733/,FF8084,,,f,599,535836268,734881840,Ventral posteromedial nucleus of the thalamus
20734,91,Left Dentate gyrus crest,LDGcr,,1,3,8690,20726,8,1,439,/997/8/567/688/695/1089/1080/726/734/,7ED04B,,,f,440,3600589931,734881840,Dentate gyrus crest
20735,940,Left Primary auditory area layer 1,LAUDp1,,1,3,8690,21002,8,1,120,/997/8/567/688/695/315/247/1002/735/,19399,,,f,121,340215110,734881840,Primary auditory area layer 1
20736,657,Left central tegmental bundle,Lctb,,1,3,8690,21000,3,1,1141,/997/1009/1000/736/,CCCCCC,,,f,1142,3774459016,734881840,central tegmental bundle
20737,516,Left postcommissural fornix,Lfxpo,,1,3,8690,21099,5,1,1158,/997/1009/991/768/1099/737/,CCCCCC,,,f,1159,267891942,734881840,postcommissural fornix
20738,233,Left Orbital area ventral part,LORBv,,1,3,8690,20714,7,1,253,/997/8/567/688/695/315/714/738/,248A5E,,,f,254,2360937885,734881840,Orbital area ventral part
20739,1082,Left Anterior cingulate area layer 5,LACA5,,1,3,8690,20031,7,1,206,/997/8/567/688/695/315/31/739/,40A666,,,f,207,1361837070,734881840,Anterior cingulate area layer 5
20740,799,Left Medial preoptic nucleus central part,LMPNc,,1,3,8690,20515,7,1,712,/997/8/343/1129/1097/467/515/740/,FF4C3E,,,f,713,2445156071,734881840,Medial preoptic nucleus central part
20741,375,Left Ventral posteromedial nucleus of the thalamus parvicellular part,LVPMpc,,1,3,8690,20709,8,1,599,/997/8/343/1129/549/864/637/709/741/,FF8084,,,f,600,2993275992,734881840,Ventral posteromedial nucleus of the thalamus parvicellular part
20742,92,Left Dentate gyrus crest molecular layer,LDGcr-mo,,1,3,8690,20734,9,1,440,/997/8/567/688/695/1089/1080/726/734/742/,7ED04B,,,f,441,1932703874,734881840,Dentate gyrus crest molecular layer
20743,941,Left Entorhinal area medial part dorsal zone layer 6,LENTm6,,1,3,8690,20926,9,1,477,/997/8/567/688/695/1089/822/909/926/743/,32B825,,,f,478,301262618,734881840,Entorhinal area medial part dorsal zone layer 6
20744,658,Left cerebellar commissure,Lcbc,,1,3,8690,20960,3,1,1084,/997/1009/960/744/,CCCCCC,,,f,1085,137458081,734881840,cerebellar commissure
20745,517,Left precommissural fornix general,Lfxprg,,1,3,8690,21099,5,1,1156,/997/1009/991/768/1099/745/,CCCCCC,,,f,1157,3184126177,734881840,precommissural fornix general
20746,234,Left Orbital area ventrolateral part,LORBvl,,1,3,8690,20714,7,1,254,/997/8/567/688/695/315/714/746/,248A5E,,,f,255,981615620,734881840,Orbital area ventrolateral part
20747,1083,Left Infralimbic area layer 2,LILA2,,1,3,8690,20044,7,1,230,/997/8/567/688/695/315/44/747/,59B363,,,f,231,1528948263,734881840,Infralimbic area layer 2
20748,800,Left Medial preoptic nucleus lateral part,LMPNl,,1,3,8690,20515,7,1,713,/997/8/343/1129/1097/467/515/748/,FF4C3E,,,f,714,3636770055,734881840,Medial preoptic nucleus lateral part
20749,376,Left Ventral tegmental area,LVTA,,1,3,8690,20323,5,1,756,/997/8/343/313/323/749/,FF90FF,,,f,757,393100752,734881840,Ventral tegmental area
20750,942,Left Posterolateral visual area layer 1,LVISpl1,,1,3,8690,20425,8,1,176,/997/8/567/688/695/315/669/425/750/,08858C,,,f,177,3976061451,734881840,Posterolateral visual area layer 1
20751,93,Left Dentate gyrus crest polymorph layer,LDGcr-po,,1,3,8690,20734,9,1,441,/997/8/567/688/695/1089/1080/726/734/751/,7ED04B,,,f,442,3070993485,734881840,Dentate gyrus crest polymorph layer
20752,659,Left cerebellar peduncles,Lcbp,,1,3,8690,20960,3,1,1085,/997/1009/960/752/,CCCCCC,,,f,1086,3845133906,734881840,cerebellar peduncles
20753,518,Left principal mammillary tract,Lpm,,1,3,8690,20046,5,1,1185,/997/1009/991/824/46/753/,CCCCCC,,,f,1186,856199296,734881840,principal mammillary tract
20754,235,Left Olfactory tubercle,LOT,,1,3,8690,20493,6,1,527,/997/8/567/623/477/493/754/,80CDF8,,,f,528,1598442672,734881840,Olfactory tubercle
20755,1084,Left Ventral auditory area layer 2/3,LAUDv2/3,,1,3,8690,21018,8,1,135,/997/8/567/688/695/315/247/1018/755/,19399,,,f,136,4223622095,734881840,Ventral auditory area layer 2/3
20756,801,Left Medial preoptic nucleus medial part,LMPNm,,1,3,8690,20515,7,1,714,/997/8/343/1129/1097/467/515/756/,FF4C3E,,,f,715,3694168057,734881840,Medial preoptic nucleus medial part
20757,377,Left Ventral tegmental nucleus,LVTN,,1,3,8690,20323,5,1,786,/997/8/343/313/323/757/,FF90FF,,,f,787,4044693766,734881840,Ventral tegmental nucleus
20758,94,Left Dentate gyrus crest granule cell layer,LDGcr-sg,,1,3,8690,20734,9,1,442,/997/8/567/688/695/1089/1080/726/734/758/,7ED04B,,,f,443,3124792802,734881840,Dentate gyrus crest granule cell layer
20759,943,Left Posterior auditory area layer 4,LAUDpo4,,1,3,8690,21027,8,1,129,/997/8/567/688/695/315/247/1027/759/,19399,,,f,130,2120666346,734881840,Posterior auditory area layer 4
20760,660,Left cerebral nuclei related,Lepsc,,1,3,8690,21000,3,1,1127,/997/1009/1000/760/,CCCCCC,,,f,1128,3574075519,734881840,cerebral nuclei related
20761,802,Left Ventromedial hypothalamic nucleus anterior part,LVMHa,,1,3,8690,20693,7,1,723,/997/8/343/1129/1097/467/693/761/,FF4C3E,,,f,724,3570676002,734881840,Ventromedial hypothalamic nucleus anterior part
20762,519,Left propriohypothalamic pathways dorsal,Lphpd,,1,3,8690,20182,5,1,1179,/997/1009/991/824/182/762/,CCCCCC,,,f,1180,162338143,734881840,propriohypothalamic pathways dorsal
20763,236,Left Vascular organ of the lamina terminalis,LOV,,1,3,8690,20141,6,1,685,/997/8/343/1129/1097/141/763/,FF5547,,,f,686,3273533441,734881840,Vascular organ of the lamina terminalis
20764,1085,Left Entorhinal area lateral part layer 2b,LENTl2b,,1,3,8690,20918,9,1,460,/997/8/567/688/695/1089/822/909/918/764/,32B825,,,f,461,1156689595,734881840,Entorhinal area lateral part layer 2b
20765,378,Left Nucleus x,Lx,,1,3,8690,20370,6,1,919,/997/8/343/1065/354/370/765/,FFB3D9,,,f,920,1096772000,734881840,Nucleus x
20766,95,Left Dentate gyrus lateral blade,LDGlb,,1,3,8690,20726,8,1,443,/997/8/567/688/695/1089/1080/726/766/,7ED04B,,,f,444,3990340696,734881840,Dentate gyrus lateral blade
20767,944,Left Secondary motor area layer 5,LMOs5,,1,3,8690,20993,8,1,24,/997/8/567/688/695/315/500/993/767/,1F9D5A,,,f,25,4144803096,734881840,Secondary motor area layer 5
20768,661,Left cerebrum related,Lmfbc,,1,3,8690,20991,3,1,1147,/997/1009/991/768/,CCCCCC,,,f,1148,1315990495,734881840,cerebrum related
20769,803,Left Ventromedial hypothalamic nucleus central part,LVMHc,,1,3,8690,20693,7,1,724,/997/8/343/1129/1097/467/693/769/,FF4C3E,,,f,725,2374724825,734881840,Ventromedial hypothalamic nucleus central part
20770,520,Left propriohypothalamic pathways lateral,Lphpl,,1,3,8690,20182,5,1,1180,/997/1009/991/824/182/770/,CCCCCC,,,f,1181,901943838,734881840,propriohypothalamic pathways lateral
20771,237,Left Pons,LP,,1,3,8690,21065,4,1,802,/997/8/343/1065/771/,FF9B88,,,f,803,2612017676,734881840,Pons
20772,1086,Left Anterior cingulate area ventral part layer 5,LACAv5,,1,3,8690,20048,8,1,218,/997/8/567/688/695/315/31/48/772/,40A666,,,f,219,4291796796,734881840,Anterior cingulate area ventral part layer 5
20773,379,Left Hypoglossal nucleus,LXII,,1,3,8690,20370,6,1,920,/997/8/343/1065/354/370/773/,FFB3D9,,,f,921,2567805299,734881840,Hypoglossal nucleus
20774,945,Left Retrosplenial area lateral agranular part layer 5,LRSPagl5,,1,3,8690,20894,8,1,283,/997/8/567/688/695/315/254/894/774/,1AA698,,,f,284,260416405,734881840,Retrosplenial area lateral agranular part layer 5
20775,96,Left Dentate gyrus lateral blade molecular layer,LDGlb-mo,,1,3,8690,20766,9,1,444,/997/8/567/688/695/1089/1080/726/766/775/,7ED04B,,,f,445,133010144,734881840,Dentate gyrus lateral blade molecular layer
20776,662,Left corpus callosum,Lcc,,1,3,8690,20983,3,1,1102,/997/1009/983/776/,CCCCCC,,,f,1103,3022588286,734881840,corpus callosum
20777,804,Left Ventromedial hypothalamic nucleus dorsomedial part,LVMHdm,,1,3,8690,20693,7,1,725,/997/8/343/1129/1097/467/693/777/,FF4C3E,,,f,726,3277783810,734881840,Ventromedial hypothalamic nucleus dorsomedial part
20778,1087,Left Primary visual area layer 5,LVISp5,,1,3,8690,20385,8,1,172,/997/8/567/688/695/315/669/385/778/,08858C,,,f,173,1453946728,734881840,Primary visual area layer 5
20779,521,Left propriohypothalamic pathways medial,Lphpm,,1,3,8690,20182,5,1,1181,/997/1009/991/824/182/779/,CCCCCC,,,f,1182,13726419,734881840,propriohypothalamic pathways medial
20780,238,Left Posterior amygdalar nucleus,LPA,,1,3,8690,20703,5,1,519,/997/8/567/688/703/780/,97EC93,,,f,520,2472141022,734881840,Posterior amygdalar nucleus
20781,380,Left Nucleus y,Ly,,1,3,8690,20370,6,1,921,/997/8/343/1065/354/370/781/,FFB3D9,,,f,922,911759670,734881840,Nucleus y
20782,97,Left Dentate gyrus lateral blade polymorph layer,LDGlb-po,,1,3,8690,20766,9,1,445,/997/8/567/688/695/1089/1080/726/766/782/,7ED04B,,,f,446,3285487151,734881840,Dentate gyrus lateral blade polymorph layer
20783,946,Left Agranular insular area dorsal part layer 6a,LAId6a,,1,3,8690,20104,8,1,265,/997/8/567/688/695/315/95/104/783/,219866,,,f,266,3764465407,734881840,Agranular insular area dorsal part layer 6a
20784,663,Left corticospinal tract,Lcst,,1,3,8690,20983,3,1,1110,/997/1009/983/784/,CCCCCC,,,f,1111,2338134602,734881840,corticospinal tract
20785,805,Left Ventromedial hypothalamic nucleus ventrolateral part,LVMHvl,,1,3,8690,20693,7,1,726,/997/8/343/1129/1097/467/693/785/,FF4C3E,,,f,727,2610967905,734881840,Ventromedial hypothalamic nucleus ventrolateral part
20786,1088,Left Temporal association areas layer 6b,LTEa6b,,1,3,8690,20541,7,1,327,/997/8/567/688/695/315/541/786/,15B0B3,,,f,328,3588912826,734881840,Temporal association areas layer 6b
20787,522,Left propriohypothalamic pathways ventral,Lphpv,,1,3,8690,20182,5,1,1182,/997/1009/991/824/182/787/,CCCCCC,,,f,1183,2936581201,734881840,propriohypothalamic pathways ventral
20788,239,Left Piriform-amygdalar area,LPAA,,1,3,8690,20698,6,1,405,/997/8/567/688/695/698/788/,59DAAB,,,f,406,1121206289,734881840,Piriform-amygdalar area
20789,381,Left Nucleus z,Lz,,1,3,8690,20386,6,1,876,/997/8/343/1065/354/386/789/,FFA5D2,,,f,877,2941323404,734881840,Nucleus z
20790,98,Left Dentate gyrus lateral blade granule cell layer,LDGlb-sg,,1,3,8690,20766,9,1,446,/997/8/567/688/695/1089/1080/726/766/790/,7ED04B,,,f,447,2283049397,734881840,Dentate gyrus lateral blade granule cell layer
20791,947,Left Posterior auditory area layer 5,LAUDpo5,,1,3,8690,21027,8,1,130,/997/8/567/688/695/315/247/1027/791/,19399,,,f,131,157416572,734881840,Posterior auditory area layer 5
20792,664,Left dorsal roots,Ldrt,,1,3,8690,20967,3,1,1061,/997/1009/967/792/,CCCCCC,,,f,1062,3729235522,734881840,dorsal roots
20793,1089,Left Primary somatosensory area layer 1,LSSp1,,1,3,8690,20322,8,1,35,/997/8/567/688/695/315/453/322/793/,188064,,,f,36,1205993041,734881840,Primary somatosensory area layer 1
20794,523,Left spinal tract of the trigeminal nerve,LsptV,,1,3,8690,20229,5,1,1041,/997/1009/967/901/229/794/,CCCCCC,,,f,1042,853181822,734881840,spinal tract of the trigeminal nerve
20795,240,Left Periaqueductal gray,LPAG,,1,3,8690,20323,5,1,770,/997/8/343/313/323/795/,FF90FF,,,f,771,3260726339,734881840,Periaqueductal gray
20796,806,Left Dopaminergic A13 group,LA13,,1,3,8690,20797,7,1,737,/997/8/343/1129/1097/290/797/796/,F2483B,,,f,738,4064653384,734881840,Dopaminergic A13 group
20797,382,Left Zona incerta,LZI,,1,3,8690,20290,6,1,736,/997/8/343/1129/1097/290/797/,F2483B,,,f,737,3420252476,734881840,Zona incerta
20798,665,Left facial nerve,LVIIn,,1,3,8690,20967,3,1,1042,/997/1009/967/798/,CCCCCC,,,f,1043,2302244085,734881840,facial nerve
20799,99,Left Dentate gyrus medial blade,LDGmb,,1,3,8690,20726,8,1,447,/997/8/567/688/695/1089/1080/726/799/,7ED04B,,,f,448,2717315927,734881840,Dentate gyrus medial blade
20800,948,Left Agranular insular area ventral part layer 5,LAIv5,,1,3,8690,20119,8,1,276,/997/8/567/688/695/315/95/119/800/,219866,,,f,277,4051862023,734881840,Agranular insular area ventral part layer 5
